Date,Year,Program,Rating,Mean_Rating,Median_Rating,Diff_From_Mean,Status_Vs_Mean,Z_Score,Is_Outlier,Prev_Week_Rating,WoW_Diff,Std_Rating,CV_Percent,Skewness,Q1_Rating,Q3_Rating,IQR_Rating,Min_Rating,Max_Rating,Broadcast_Days
2026-02-22,2026,뉴스데스크 (MBC),13.7,10.24,10.0,3.46,평균 이상,1.03,정상 범위,7.7,6.0,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-02-23,2026,뉴스데스크 (MBC),8.1,10.24,10.0,-2.14,평균 이하,-0.63,정상 범위,6.5,1.6,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-02-24,2026,뉴스데스크 (MBC),5.1,10.24,10.0,-5.14,평균 이하,-1.52,정상 범위,10.0,-4.9,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-02-25,2026,뉴스데스크 (MBC),8.2,10.24,10.0,-2.04,평균 이하,-0.6,정상 범위,14.1,-5.9,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-02-26,2026,뉴스데스크 (MBC),10.3,10.24,10.0,0.06,평균 이상,0.02,정상 범위,13.4,-3.1,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-02-27,2026,뉴스데스크 (MBC),9.6,10.24,10.0,-0.64,평균 이하,-0.19,정상 범위,5.1,4.5,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-02-28,2026,뉴스데스크 (MBC),10.9,10.24,10.0,0.66,평균 이상,0.2,정상 범위,13.8,-2.9,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-03-01,2026,뉴스데스크 (MBC),12.0,10.24,10.0,1.76,평균 이상,0.52,정상 범위,13.7,-1.7,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-03-02,2026,뉴스데스크 (MBC),7.9,10.24,10.0,-2.34,평균 이하,-0.69,정상 범위,8.1,-0.2,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-03-03,2026,뉴스데스크 (MBC),19.9,10.24,10.0,9.66,평균 이상,2.86,이상치(급증),5.1,14.8,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-03-04,2026,뉴스데스크 (MBC),10.9,10.24,10.0,0.66,평균 이상,0.2,정상 범위,8.2,2.7,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-03-05,2026,뉴스데스크 (MBC),2.0,10.24,10.0,-8.24,평균 이하,-2.44,이상치(급감),10.3,-8.3,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-03-06,2026,뉴스데스크 (MBC),9.0,10.24,10.0,-1.24,평균 이하,-0.37,정상 범위,9.6,-0.6,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-03-07,2026,뉴스데스크 (MBC),9.5,10.24,10.0,-0.74,평균 이하,-0.22,정상 범위,10.9,-1.4,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-03-08,2026,뉴스데스크 (MBC),8.6,10.24,10.0,-1.64,평균 이하,-0.48,정상 범위,12.0,-3.4,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-03-09,2026,뉴스데스크 (MBC),8.4,10.24,10.0,-1.84,평균 이하,-0.54,정상 범위,7.9,0.5,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-03-10,2026,뉴스데스크 (MBC),9.0,10.24,10.0,-1.24,평균 이하,-0.37,정상 범위,19.9,-10.9,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-03-11,2026,뉴스데스크 (MBC),10.3,10.24,10.0,0.06,평균 이상,0.02,정상 범위,10.9,-0.6,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-03-12,2026,뉴스데스크 (MBC),7.3,10.24,10.0,-2.94,평균 이하,-0.87,정상 범위,2.0,5.3,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-03-13,2026,뉴스데스크 (MBC),13.9,10.24,10.0,3.66,평균 이상,1.08,정상 범위,9.0,4.9,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-03-14,2026,뉴스데스크 (MBC),10.3,10.24,10.0,0.06,평균 이상,0.02,정상 범위,9.5,0.8,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-03-15,2026,뉴스데스크 (MBC),13.0,10.24,10.0,2.76,평균 이상,0.82,정상 범위,8.6,4.4,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-03-16,2026,뉴스데스크 (MBC),7.2,10.24,10.0,-3.04,평균 이하,-0.9,정상 범위,8.4,-1.2,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-03-17,2026,뉴스데스크 (MBC),10.0,10.24,10.0,-0.24,평균 이하,-0.07,정상 범위,9.0,1.0,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-03-18,2026,뉴스데스크 (MBC),12.7,10.24,10.0,2.46,평균 이상,0.73,정상 범위,10.3,2.4,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-03-19,2026,뉴스데스크 (MBC),6.7,10.24,10.0,-3.54,평균 이하,-1.05,정상 범위,7.3,-0.6,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-03-20,2026,뉴스데스크 (MBC),8.0,10.24,10.0,-2.24,평균 이하,-0.66,정상 범위,13.9,-5.9,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-03-21,2026,뉴스데스크 (MBC),4.9,10.24,10.0,-5.34,평균 이하,-1.58,정상 범위,10.3,-5.4,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-03-22,2026,뉴스데스크 (MBC),12.0,10.24,10.0,1.76,평균 이상,0.52,정상 범위,13.0,-1.0,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-03-23,2026,뉴스데스크 (MBC),17.2,10.24,10.0,6.96,평균 이상,2.06,이상치(급증),7.2,10.0,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-03-24,2026,뉴스데스크 (MBC),9.1,10.24,10.0,-1.14,평균 이하,-0.34,정상 범위,10.0,-0.9,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-03-25,2026,뉴스데스크 (MBC),11.9,10.24,10.0,1.66,평균 이상,0.49,정상 범위,12.7,-0.8,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-03-26,2026,뉴스데스크 (MBC),4.0,10.24,10.0,-6.24,평균 이하,-1.85,정상 범위,6.7,-2.7,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-03-27,2026,뉴스데스크 (MBC),6.1,10.24,10.0,-4.14,평균 이하,-1.22,정상 범위,8.0,-1.9,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
