Date,Year,Program,Rating,Mean_Rating,Median_Rating,Diff_From_Mean,Status_Vs_Mean,Z_Score,Is_Outlier,Prev_Week_Rating,WoW_Diff,Std_Rating,CV_Percent,Skewness,Q1_Rating,Q3_Rating,IQR_Rating,Min_Rating,Max_Rating,Broadcast_Days
2025-06-11,2025,뉴스광장 2부 (KBS),8.9,10.92,10.9,-2.02,평균 이하,-0.75,정상 범위,13.8,-4.9,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-06-12,2025,뉴스광장 2부 (KBS),9.5,10.92,10.9,-1.42,평균 이하,-0.53,정상 범위,15.8,-6.3,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-06-13,2025,뉴스광장 2부 (KBS),13.4,10.92,10.9,2.48,평균 이상,0.92,정상 범위,9.6,3.8,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-06-16,2025,뉴스광장 2부 (KBS),11.9,10.92,10.9,0.98,평균 이상,0.37,정상 범위,10.4,1.5,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-06-17,2025,뉴스광장 2부 (KBS),8.2,10.92,10.9,-2.72,평균 이하,-1.01,정상 범위,12.0,-3.8,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-06-18,2025,뉴스광장 2부 (KBS),9.9,10.92,10.9,-1.02,평균 이하,-0.38,정상 범위,12.4,-2.5,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-06-19,2025,뉴스광장 2부 (KBS),9.4,10.92,10.9,-1.52,평균 이하,-0.56,정상 범위,10.7,-1.3,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-06-20,2025,뉴스광장 2부 (KBS),12.2,10.92,10.9,1.28,평균 이상,0.48,정상 범위,8.9,3.3,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-06-23,2025,뉴스광장 2부 (KBS),6.2,10.92,10.9,-4.72,평균 이하,-1.75,정상 범위,9.5,-3.3,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-06-24,2025,뉴스광장 2부 (KBS),11.6,10.92,10.9,0.68,평균 이상,0.25,정상 범위,13.4,-1.8,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-06-25,2025,뉴스광장 2부 (KBS),12.8,10.92,10.9,1.88,평균 이상,0.7,정상 범위,11.9,0.9,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-06-26,2025,뉴스광장 2부 (KBS),6.3,10.92,10.9,-4.62,평균 이하,-1.71,정상 범위,8.2,-1.9,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-06-27,2025,뉴스광장 2부 (KBS),9.5,10.92,10.9,-1.42,평균 이하,-0.53,정상 범위,9.9,-0.4,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-06-30,2025,뉴스광장 2부 (KBS),12.8,10.92,10.9,1.88,평균 이상,0.7,정상 범위,9.4,3.4,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-07-01,2025,뉴스광장 2부 (KBS),9.9,10.92,10.9,-1.02,평균 이하,-0.38,정상 범위,12.2,-2.3,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-07-02,2025,뉴스광장 2부 (KBS),13.1,10.92,10.9,2.18,평균 이상,0.81,정상 범위,6.2,6.9,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-07-03,2025,뉴스광장 2부 (KBS),10.9,10.92,10.9,-0.02,평균 이하,-0.01,정상 범위,11.6,-0.7,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-07-04,2025,뉴스광장 2부 (KBS),8.7,10.92,10.9,-2.22,평균 이하,-0.82,정상 범위,12.8,-4.1,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-07-07,2025,뉴스광장 2부 (KBS),11.0,10.92,10.9,0.08,평균 이상,0.03,정상 범위,6.3,4.7,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-07-08,2025,뉴스광장 2부 (KBS),11.5,10.92,10.9,0.58,평균 이상,0.22,정상 범위,9.5,2.0,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-07-09,2025,뉴스광장 2부 (KBS),7.8,10.92,10.9,-3.12,평균 이하,-1.16,정상 범위,12.8,-5.0,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-07-10,2025,뉴스광장 2부 (KBS),13.8,10.92,10.9,2.88,평균 이상,1.07,정상 범위,9.9,3.9,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-07-11,2025,뉴스광장 2부 (KBS),7.0,10.92,10.9,-3.92,평균 이하,-1.45,정상 범위,13.1,-6.1,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-07-14,2025,뉴스광장 2부 (KBS),7.8,10.92,10.9,-3.12,평균 이하,-1.16,정상 범위,10.9,-3.1,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-07-15,2025,뉴스광장 2부 (KBS),11.1,10.92,10.9,0.18,평균 이상,0.07,정상 범위,8.7,2.4,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-07-16,2025,뉴스광장 2부 (KBS),12.7,10.92,10.9,1.78,평균 이상,0.66,정상 범위,11.0,1.7,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-07-17,2025,뉴스광장 2부 (KBS),8.8,10.92,10.9,-2.12,평균 이하,-0.79,정상 범위,11.5,-2.7,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-07-18,2025,뉴스광장 2부 (KBS),8.4,10.92,10.9,-2.52,평균 이하,-0.93,정상 범위,7.8,0.6,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-07-21,2025,뉴스광장 2부 (KBS),15.8,10.92,10.9,4.88,평균 이상,1.81,정상 범위,13.8,2.0,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-07-22,2025,뉴스광장 2부 (KBS),15.5,10.92,10.9,4.58,평균 이상,1.7,정상 범위,7.0,8.5,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-07-23,2025,뉴스광장 2부 (KBS),12.8,10.92,10.9,1.88,평균 이상,0.7,정상 범위,7.8,5.0,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-07-24,2025,뉴스광장 2부 (KBS),10.7,10.92,10.9,-0.22,평균 이하,-0.08,정상 범위,11.1,-0.4,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-07-25,2025,뉴스광장 2부 (KBS),15.1,10.92,10.9,4.18,평균 이상,1.55,정상 범위,12.7,2.4,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-07-28,2025,뉴스광장 2부 (KBS),10.3,10.92,10.9,-0.62,평균 이하,-0.23,정상 범위,8.8,1.5,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-07-29,2025,뉴스광장 2부 (KBS),12.8,10.92,10.9,1.88,평균 이상,0.7,정상 범위,8.4,4.4,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-07-30,2025,뉴스광장 2부 (KBS),10.2,10.92,10.9,-0.72,평균 이하,-0.27,정상 범위,15.8,-5.6,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-07-31,2025,뉴스광장 2부 (KBS),13.8,10.92,10.9,2.88,평균 이상,1.07,정상 범위,15.5,-1.7,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-08-01,2025,뉴스광장 2부 (KBS),11.8,10.92,10.9,0.88,평균 이상,0.33,정상 범위,12.8,-1.0,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-08-04,2025,뉴스광장 2부 (KBS),15.4,10.92,10.9,4.48,평균 이상,1.67,정상 범위,10.7,4.7,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-08-05,2025,뉴스광장 2부 (KBS),12.6,10.92,10.9,1.68,평균 이상,0.63,정상 범위,15.1,-2.5,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-08-06,2025,뉴스광장 2부 (KBS),13.5,10.92,10.9,2.58,평균 이상,0.96,정상 범위,10.3,3.2,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-08-07,2025,뉴스광장 2부 (KBS),12.2,10.92,10.9,1.28,평균 이상,0.48,정상 범위,12.8,-0.6,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-08-08,2025,뉴스광장 2부 (KBS),14.4,10.92,10.9,3.48,평균 이상,1.29,정상 범위,10.2,4.2,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-08-11,2025,뉴스광장 2부 (KBS),5.3,10.92,10.9,-5.62,평균 이하,-2.09,이상치(급감),13.8,-8.5,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
