Date,Year,Program,Rating,Mean_Rating,Median_Rating,Diff_From_Mean,Status_Vs_Mean,Z_Score,Is_Outlier,Prev_Week_Rating,WoW_Diff,Std_Rating,CV_Percent,Skewness,Q1_Rating,Q3_Rating,IQR_Rating,Min_Rating,Max_Rating,Broadcast_Days
2025-06-13,2025,뉴스투데이 제주 (MBC),3.8,2.87,2.7,0.93,평균 이상,0.47,정상 범위,5.6,-1.8,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-06-16,2025,뉴스투데이 제주 (MBC),4.3,2.87,2.7,1.43,평균 이상,0.71,정상 범위,3.1,1.2,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-06-17,2025,뉴스투데이 제주 (MBC),4.1,2.87,2.7,1.23,평균 이상,0.61,정상 범위,0.6,3.5,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-06-18,2025,뉴스투데이 제주 (MBC),3.7,2.87,2.7,0.83,평균 이상,0.42,정상 범위,1.8,1.9,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-06-19,2025,뉴스투데이 제주 (MBC),2.1,2.87,2.7,-0.77,평균 이하,-0.38,정상 범위,2.8,-0.7,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-06-20,2025,뉴스투데이 제주 (MBC),2.7,2.87,2.7,-0.17,평균 이하,-0.08,정상 범위,3.0,-0.3,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-06-23,2025,뉴스투데이 제주 (MBC),3.2,2.87,2.7,0.33,평균 이상,0.17,정상 범위,2.6,0.6,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-06-24,2025,뉴스투데이 제주 (MBC),2.8,2.87,2.7,-0.07,평균 이하,-0.03,정상 범위,3.8,-1.0,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-06-25,2025,뉴스투데이 제주 (MBC),1.6,2.87,2.7,-1.27,평균 이하,-0.63,정상 범위,4.3,-2.7,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-06-26,2025,뉴스투데이 제주 (MBC),3.1,2.87,2.7,0.23,평균 이상,0.12,정상 범위,4.1,-1.0,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-06-27,2025,뉴스투데이 제주 (MBC),3.7,2.87,2.7,0.83,평균 이상,0.42,정상 범위,3.7,0.0,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-06-30,2025,뉴스투데이 제주 (MBC),4.4,2.87,2.7,1.53,평균 이상,0.76,정상 범위,2.1,2.3,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-07-01,2025,뉴스투데이 제주 (MBC),0.1,2.87,2.7,-2.77,평균 이하,-1.38,정상 범위,2.7,-2.6,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-07-02,2025,뉴스투데이 제주 (MBC),0.6,2.87,2.7,-2.27,평균 이하,-1.13,정상 범위,3.2,-2.6,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
