Date,Year,Program,Rating,Mean_Rating,Median_Rating,Diff_From_Mean,Status_Vs_Mean,Z_Score,Is_Outlier,Prev_Week_Rating,WoW_Diff,Std_Rating,CV_Percent,Skewness,Q1_Rating,Q3_Rating,IQR_Rating,Min_Rating,Max_Rating,Broadcast_Days
2025-07-15,2025,JIBS 8뉴스 (JIBS),2.1,2.1,2.0,-0.0,평균 이상,-0.0,정상 범위,0.5,1.6,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-07-16,2025,JIBS 8뉴스 (JIBS),1.6,2.1,2.0,-0.5,평균 이하,-0.36,정상 범위,0.7,0.9,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-07-17,2025,JIBS 8뉴스 (JIBS),2.2,2.1,2.0,0.1,평균 이상,0.07,정상 범위,2.5,-0.3,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-07-18,2025,JIBS 8뉴스 (JIBS),2.1,2.1,2.0,-0.0,평균 이상,-0.0,정상 범위,1.3,0.8,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-07-19,2025,JIBS 8뉴스 (JIBS),2.6,2.1,2.0,0.5,평균 이상,0.35,정상 범위,1.9,0.7,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-07-20,2025,JIBS 8뉴스 (JIBS),0.6,2.1,2.0,-1.5,평균 이하,-1.07,정상 범위,4.1,-3.5,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-07-21,2025,JIBS 8뉴스 (JIBS),0.8,2.1,2.0,-1.3,평균 이하,-0.93,정상 범위,0.7,0.1,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-07-22,2025,JIBS 8뉴스 (JIBS),0.7,2.1,2.0,-1.4,평균 이하,-1.0,정상 범위,2.1,-1.4,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-07-23,2025,JIBS 8뉴스 (JIBS),3.2,2.1,2.0,1.1,평균 이상,0.78,정상 범위,1.6,1.6,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-07-24,2025,JIBS 8뉴스 (JIBS),0.1,2.1,2.0,-2.0,평균 이하,-1.43,정상 범위,2.2,-2.1,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
